Left,Front,Right,ADirX,ADirY,SDirX,SDirY
0 0 0 0.731055268242869 1.0 0.6823182503600111 0.0
0 0 0 0.7556890827898175 0.0 0.6549305384178419 1.0
0 0 0 0.7327934916262991 1.0 0.6804510993672778 0.0
0 0 0 0.7592566023652966 0.0 0.6507913734559685 1.0
0 0 0 0.7348034446274879 1.0 0.6782801027330658 0.0
0 0 0 0.7633862853691145 0.0 0.6459422414661738 1.0
0 0 0 0.7371541402007414 1.0 0.6757246285173463 0.0
0 0 0 0.7682212795973759 0.0 0.6401843996644799 1.0
0 0 0 0.7399400733959437 1.0 0.6726727939963125 0.0
0 0 0 0.7739572992033211 0.0 0.6332377902572627 1.0
0 0 0 0.7432941462471663 1.0 0.6689647316224496 0.0
0 0 0 0.7808688094430304 0.0 0.6246950475544243 1.0
0 0 0 0.7474093186836598 1.0 0.6643638388299198 0.0
0 0 0 0.7893522173763263 0.0 0.6139406135149205 1.0
0 0 0 0.7525766947068778 1.0 0.6585046078685182 0.0
0 0 0 0.8 0.0 0.6 1.0
0 0 0 0.7592566023652966 1.0 0.6507913734559685 0.0
0 0 0 0.8137334712067349 0.0 0.5812381937190964 1.0
0 0 0 0.7682212795973759 1.0 0.6401843996644799 0.0
0 0 0 0.8320502943378437 0.0 0.5547001962252291 1.0
0 0 0 0.7808688094430304 1.0 0.6246950475544243 0.0
0 0 0 0.8574929257125442 0.0 0.5144957554275266 1.0
0 0 0 0.8 1.0 0.6 0.0
0 0 0 0.8944271909999159 0.0 0.4472135954999579 1.0
0 0 0 0.8320502943378437 1.0 0.5547001962252291 0.0
0 0 0 0.9486832980505138 0.0 0.31622776601683794 1.0
0 0 0 0.8944271909999159 1.0 0.4472135954999579 0.0
0 0 0 1.0 0.0 0.0 1.0
0 0 0 1.0 1.0 0.0 0.0
0 0 0 -0.7071067811865475 1.0 0.7071067811865475 0.0
0 0 0 -0.7474093186836598 0.0 0.6643638388299198 1.0
0 0 1 -0.7071067811865475 -1.0 0.7071067811865475 0.0
0 0 0 -0.7525766947068778 0.0 0.6585046078685182 1.0
0 0 0 -0.7071067811865475 -1.0 0.7071067811865475 0.0
0 0 0 -0.7592566023652966 0.0 0.6507913734559685 1.0
0 0 0 -0.7071067811865475 -1.0 0.7071067811865475 0.0
0 0 0 -0.7682212795973759 0.0 0.6401843996644799 1.0
0 0 0 -0.7071067811865475 -1.0 0.7071067811865475 0.0
0 0 0 -0.7808688094430304 0.0 0.6246950475544243 1.0
0 0 0 -0.7071067811865475 -1.0 0.7071067811865475 0.0
0 0 0 -0.8 0.0 0.6 1.0
0 0 0 -0.7071067811865475 -1.0 0.7071067811865475 0.0
0 0 0 -0.8320502943378437 0.0 0.5547001962252291 1.0
0 0 0 -0.7071067811865475 -1.0 0.7071067811865475 0.0
0 0 0 -0.8944271909999159 0.0 0.4472135954999579 1.0
0 0 0 -0.7071067811865475 -1.0 0.7071067811865475 0.0
0 0 0 -1.0 0.0 0.0 1.0
0 0 0 0.49613893835683387 -1.0 -0.8682431421244593 0.0
0 0 1 0.5098023903017329 0.0 -0.8602915336341743 -1.0
0 0 0 0.5328132696861393 -1.0 -0.8462328400897506 0.0
0 0 0 0.5472493629827029 0.0 -0.8369696139735456 -1.0
0 0 1 0.5240974256643347 1.0 -0.851658316704544 0.0
0 0 0 0.5390536964233672 0.0 -0.8422714006615113 -1.0
0 0 0 0.5144957554275266 1.0 -0.8574929257125442 0.0
0 0 0 0.52999894000318 0.0 -0.847998304005088 -1.0
0 0 0 0.5038710255240861 1.0 -0.8637789008984335 0.0
0 0 0 0.5199469468957453 0.0 -0.8541985556144386 -1.0
0 0 0 0.492057256667902 1.0 -0.8705628387201343 0.0
0 0 0 0.508729312126641 0.0 -0.8609265282143155 -1.0
0 0 0 0.4788521306805733 1.0 -0.8778955729143844 0.0
0 0 0 0.4961389383568338 0.0 -0.8682431421244592 -1.0
0 0 0 0.46400699467055756 1.0 -0.8858315352801553 0.0
0 0 0 0.4819187497721559 0.0 -0.8762159086766471 -1.0
0 0 0 0.4472135954999579 1.0 -0.8944271909999159 0.0
0 0 0 0.4657464328326223 0.0 -0.8849182223819824 -1.0
0 0 0 0.4280863447390447 1.0 -0.9037378388935388 0.0
0 0 0 0.4472135954999579 0.0 -0.8944271909999159 -1.0
0 0 0 0.4061384660534476 1.0 -0.9138115486202572 0.0
0 0 0 0.4257970363298796 0.0 -0.9048187022009941 -1.0
0 0 0 0.3807498052542948 1.0 -0.9246780984747159 0.0
0 0 0 0.40081883401970775 0.0 -0.9161573349021891 -1.0
0 0 0 0.3511234415883917 1.0 -0.9363291775690445 0.0
0 0 0 0.3713906763541037 0.0 -0.9284766908852593 -1.0
0 0 0 0.3162277660168379 1.0 -0.9486832980505138 0.0
0 0 0 0.33633639699815626 0.0 -0.9417419115948374 -1.0
0 0 0 0.274721127897378 1.0 -0.9615239476408232 0.0
0 0 0 0.2940858488375231 0.0 -0.9557790087219501 -1.0
0 0 0 0.22485950669875843 1.0 -0.9743911956946198 0.0
0 0 0 0.24253562503633297 0.0 -0.9701425001453319 -1.0
0 0 0 0.1643989873053573 1.0 -0.9863939238321437 0.0
0 0 0 0.17888543819998318 0.0 -0.9838699100999074 -1.0
0 0 0 0.09053574604251853 1.0 -0.9958932064677039 0.0
0 0 0 0.09950371902099892 0.0 -0.9950371902099892 -1.0
0 0 0 0.0 1.0 -1.0 0.0
0 0 0 0.0 0.0 -1.0 -1.0
0 0 0 0.0 0.0 -1.0 -1.0
0 0 0 0.0 0.0 -1.0 -1.0
0 0 0 0.0 0.0 -1.0 -1.0
0 0 0 0.0 0.0 -1.0 -1.0
0 0 0 0.0 0.0 -1.0 -1.0
0 0 0 0.0 0.0 -1.0 -1.0
0 0 0 0.0 0.0 -1.0 -1.0
0 0 0 0.0 0.0 -1.0 -1.0
0 0 0 0.13663739713703102 0.0 0.9906211292434749 -1.0
0 0 0 0.1028991510855053 1.0 0.9946917938265514 0.0
0 0 1 0.10653312363426524 0.0 0.994309153919809 1.0
0 0 0 0.07124704998790964 1.0 0.997458699830735 0.0
0 0 0 0.07387168551531177 0.0 0.997267754456709 1.0
0 0 0 0.037011660509880265 1.0 0.9993148337667671 0.0
0 0 0 0.0384331221012044 0.0 0.9992611746313144 1.0
0 0 0 0.0 1.0 1.0 0.0
0 0 0 0.0 0.0 1.0 1.0
0 0 0 0.0 0.0 1.0 1.0
0 0 0 0.0 0.0 1.0 1.0
